theta1,theta2,theta3,px,py,phi
70,40,140,-3.420201433,65.77848346,250
70,40,150,-0.05276212,64.87618081,260
70,40,160,3.420201433,64.57233587,270
70,40,170,6.893164987,64.87618081,280
70,40,180,10.2606043,65.77848346,290
70,50,0,-12.89899283,98.94615527,120
70,50,10,-15.75474503,96.94653605,130
70,50,20,-18.2198817,94.48139938,140
70,50,30,-20.21950091,91.62564719,150
70,50,40,-21.69284525,88.46605006,160
70,50,50,-22.59514789,85.09861074,170
70,50,60,-22.89899283,81.62564719,180
70,50,70,-22.59514789,78.15268364,190
70,50,80,-21.69284525,74.78524432,200
70,50,90,-20.21950091,71.62564719,210
70,50,100,-18.2198817,68.769895,220
70,50,110,-15.75474503,66.30475833,230
70,50,120,-12.89899283,64.30513911,240
70,50,130,-9.7393957,62.83179477,250
70,50,140,-6.371956387,61.92949213,260
70,50,150,-2.898992834,61.62564719,270
70,50,160,0.57397072,61.92949213,280
70,50,170,3.941410033,62.83179477,290
70,50,180,7.101007166,64.30513911,300
70,60,0,-21.46624941,92.94729763,130
70,60,10,-23.93138608,90.48216096,140
70,60,20,-25.9310053,87.62640876,150
70,60,30,-27.40434964,84.46681163,160
70,60,40,-28.30665228,81.09937232,170
70,60,50,-28.61049722,77.62640876,180
70,60,60,-28.30665228,74.15344521,190
70,60,70,-27.40434964,70.7860059,200
70,60,80,-25.9310053,67.62640876,210
70,60,90,-23.93138608,64.77065657,220
70,60,100,-21.46624941,62.3055199,230
70,60,110,-18.61049722,60.30590069,240
70,60,120,-15.45090009,58.83255635,250
70,60,130,-12.08346077,57.9302537,260
70,60,140,-8.610497221,57.62640876,270
70,60,150,-5.137533668,57.9302537,280
70,60,160,-1.770094355,58.83255635,290
70,60,170,1.389502779,60.30590069,300
70,60,180,4.245254973,62.3055199,310
70,70,0,-28.86165942,85.55188762,140
70,70,10,-30.86127863,82.69613543,150
70,70,20,-32.33462297,79.53653829,160
70,70,30,-33.23692562,76.16909898,170
70,70,40,-33.54077056,72.69613543,180
70,70,50,-33.23692562,69.22317187,190
70,70,60,-32.33462297,65.85573256,200
70,70,70,-30.86127863,62.69613543,210
70,70,80,-28.86165942,59.84038323,220
70,70,90,-26.39652275,57.37524656,230
70,70,100,-23.54077056,55.37562735,240
70,70,110,-20.38117342,53.90228301,250
70,70,120,-17.01373411,52.99998037,260
70,70,130,-13.54077056,52.69613543,270
70,70,140,-10.06780701,52.99998037,280
70,70,150,-6.700367692,53.90228301,290
70,70,160,-3.540770558,55.37562735,300
70,70,170,-0.685018365,57.37524656,310
70,70,180,1.780118304,59.84038323,320
70,80,0,-34.86051706,76.98463104,150
70,80,10,-36.3338614,73.82503391,160
70,80,20,-37.23616405,70.45759459,170
70,80,30,-37.54000899,66.98463104,180
70,80,40,-37.23616405,63.51166749,190
70,80,50,-36.3338614,60.14422817,200
70,80,60,-34.86051706,56.98463104,210
70,80,70,-32.86089785,54.12887885,220
70,80,80,-30.39576118,51.66374218,230
70,80,90,-27.54000899,49.66412296,240
70,80,100,-24.38041185,48.19077862,250
70,80,110,-21.01297254,47.28847598,260
70,80,120,-17.54000899,46.98463104,270
70,80,130,-14.06704543,47.28847598,280
70,80,140,-10.69960612,48.19077862,290
70,80,150,-7.540008985,49.66412296,300
70,80,160,-4.684256791,51.66374218,310
70,80,170,-2.219120123,54.12887885,320
70,80,180,-0.219500909,56.98463104,330
70,90,0,-39.28055008,67.50583964,160
70,90,10,-40.18285273,64.13840033,170
70,90,20,-40.48669767,60.66543677,180
70,90,30,-40.18285273,57.19247322,190
70,90,40,-39.28055008,53.82503391,200
70,90,50,-37.80720574,50.66543677,210
70,90,60,-35.80758653,47.80968458,220
70,90,70,-33.34244986,45.34454791,230
70,90,80,-30.48669767,43.3449287,240
70,90,90,-27.32710053,41.87158436,250
70,90,100,-23.95966122,40.96928171,260
70,90,110,-20.48669767,40.66543677,270
70,90,120,-17.01373411,40.96928171,280
70,90,130,-13.6462948,41.87158436,290
70,90,140,-10.48669767,43.3449287,300
70,90,150,-7.630945471,45.34454791,310
70,90,160,-5.165808803,47.80968458,320
70,90,170,-3.166189589,50.66543677,330
70,90,180,-1.692845249,53.82503391,340
70,100,0,-41.98745801,57.4035217,170
70,100,10,-42.29130295,53.93055815,180
70,100,20,-41.98745801,50.45759459,190
70,100,30,-41.08515537,47.09015528,200
70,100,40,-39.61181103,43.93055815,210
70,100,50,-37.61219182,41.07480595,220
70,100,60,-35.14705515,38.60966928,230
70,100,70,-32.29130295,36.61005007,240
70,100,80,-29.13170582,35.13670573,250
70,100,90,-25.76426651,34.23440309,260
70,100,100,-22.29130295,33.93055815,270
70,100,110,-18.8183394,34.23440309,280
70,100,120,-15.45090009,35.13670573,290
70,100,130,-12.29130295,36.61005007,300
70,100,140,-9.43555076,38.60966928,310
70,100,150,-6.970414092,41.07480595,320
70,100,160,-4.970794879,43.93055815,330
70,100,170,-3.497450538,47.09015528,340
70,100,180,-2.595147894,50.45759459,350
70,110,0,-42.89899283,46.98463104,180
70,110,10,-42.59514789,43.51166749,190
70,110,20,-41.69284525,40.14422817,200
70,110,30,-40.21950091,36.98463104,210
70,110,40,-38.2198817,34.12887885,220
70,110,50,-35.75474503,31.66374218,230
70,110,60,-32.89899283,29.66412296,240
70,110,70,-29.7393957,28.19077862,250
70,110,80,-26.37195639,27.28847598,260
70,110,90,-22.89899283,26.98463104,270
70,110,100,-19.42602928,27.28847598,280
70,110,110,-16.05858997,28.19077862,290
70,110,120,-12.89899283,29.66412296,300
70,110,130,-10.04324064,31.66374218,310
70,110,140,-7.578103971,34.12887885,320
70,110,150,-5.578484758,36.98463104,330
70,110,160,-4.105140418,40.14422817,340
70,110,170,-3.202837773,43.51166749,350
70,110,180,-2.898992834,46.98463104,360
70,120,0,-41.98745801,36.56574038,190
70,120,10,-41.08515537,33.19830107,200
70,120,20,-39.61181103,30.03870393,210
70,120,30,-37.61219182,27.18295174,220
70,120,40,-35.14705515,24.71781507,230
70,120,50,-32.29130295,22.71819586,240
70,120,60,-29.13170582,21.24485152,250
70,120,70,-25.76426651,20.34254887,260
70,120,80,-22.29130295,20.03870393,270
70,120,90,-18.8183394,20.34254887,280
70,120,100,-15.45090009,21.24485152,290
70,120,110,-12.29130295,22.71819586,300
70,120,120,-9.43555076,24.71781507,310
70,120,130,-6.970414092,27.18295174,320
70,120,140,-4.970794879,30.03870393,330
70,120,150,-3.497450538,33.19830107,340
70,120,160,-2.595147894,36.56574038,350
70,120,170,-2.291302954,40.03870393,360
70,120,180,-2.595147894,43.51166749,370
70,130,0,-39.28055008,26.46342244,200
70,130,10,-37.80720574,23.30382531,210
70,130,20,-35.80758653,20.44807311,220
70,130,30,-33.34244986,17.98293644,230
70,130,40,-30.48669767,15.98331723,240
70,130,50,-27.32710053,14.50997289,250
70,130,60,-23.95966122,13.60767025,260
70,130,70,-20.48669767,13.30382531,270
70,130,80,-17.01373411,13.60767025,280
70,130,90,-13.6462948,14.50997289,290
70,130,100,-10.48669767,15.98331723,300
70,130,110,-7.630945471,17.98293644,310
70,130,120,-5.165808803,20.44807311,320
70,130,130,-3.166189589,23.30382531,330
70,130,140,-1.692845249,26.46342244,340
70,130,150,-0.790542605,29.83086175,350
70,130,160,-0.486697665,33.30382531,360
70,130,170,-0.790542605,36.77678886,370
70,130,180,-1.692845249,40.14422817,380
70,140,0,-34.86051706,16.98463104,210
70,140,10,-32.86089785,14.12887885,220
70,140,20,-30.39576118,11.66374218,230
70,140,30,-27.54000899,9.664122964,240
70,140,40,-24.38041185,8.190778624,250
70,140,50,-21.01297254,7.288475979,260
70,140,60,-17.54000899,6.984631039,270
70,140,70,-14.06704543,7.288475979,280
70,140,80,-10.69960612,8.190778624,290
70,140,90,-7.540008985,9.664122964,300
70,140,100,-4.684256791,11.66374218,310
70,140,110,-2.219120123,14.12887885,320
70,140,120,-0.219500909,16.98463104,330
70,140,130,1.253843431,20.14422817,340
70,140,140,2.156146075,23.51166749,350
70,140,150,2.459991015,26.98463104,360
70,140,160,2.156146075,30.45759459,370
70,140,170,1.253843431,33.82503391,380
70,140,180,-0.219500909,36.98463104,390
70,150,0,-28.86165942,8.417374458,220
70,150,10,-26.39652275,5.952237789,230
70,150,20,-23.54077056,3.952618576,240
70,150,30,-20.38117342,2.479274236,250
70,150,40,-17.01373411,1.576971592,260
70,150,50,-13.54077056,1.273126652,270
70,150,60,-10.06780701,1.576971592,280
70,150,70,-6.700367692,2.479274236,290
70,150,80,-3.540770558,3.952618576,300
70,150,90,-0.685018365,5.952237789,310
70,150,100,1.780118304,8.417374458,320
70,150,110,3.779737517,11.27312665,330
70,150,120,5.253081857,14.43272379,340
70,150,130,6.155384502,17.8001631,350
70,150,140,6.459229442,21.27312665,360
70,150,150,6.155384502,24.74609021,370
70,150,160,5.253081857,28.11352952,380
70,150,170,3.779737517,31.27312665,390
70,150,180,1.780118304,34.12887885,400
70,160,0,-21.46624941,1.021964452,230
70,160,10,-18.61049722,-0.977654761,240
70,160,20,-15.45090009,-2.450999101,250
70,160,30,-12.08346077,-3.353301746,260
70,160,40,-8.610497221,-3.657146685,270
70,160,50,-5.137533668,-3.353301746,280
70,160,60,-1.770094355,-2.450999101,290
70,160,70,1.389502779,-0.977654761,300
70,160,80,4.245254973,1.021964452,310
70,160,90,6.710391641,3.487101121,320
70,160,100,8.710010855,6.342853315,330
70,160,110,10.18335519,9.502450448,340
70,160,120,11.08565784,12.86988976,350
70,160,130,11.38950278,16.34285331,360
70,160,140,11.08565784,19.81581687,370
70,160,150,10.18335519,23.18325618,380
70,160,160,8.710010855,26.34285331,390
70,160,170,6.710391641,29.19860551,400
70,160,180,4.245254973,31.66374218,410
70,170,0,-12.89899283,-4.976893188,240
70,170,10,-9.7393957,-6.450237528,250
70,170,20,-6.371956387,-7.352540172,260
70,170,30,-2.898992834,-7.656385112,270
70,170,40,0.57397072,-7.352540172,280
70,170,50,3.941410033,-6.450237528,290
70,170,60,7.101007166,-4.976893188,300
70,170,70,9.95675936,-2.977273974,310
70,170,80,12.42189603,-0.512137306,320
70,170,90,14.42151524,2.343614888,330
70,170,100,15.89485958,5.503212021,340
70,170,110,16.79716223,8.870651335,350
70,170,120,17.10100717,12.34361489,360
70,170,130,16.79716223,15.81657844,370
70,170,140,15.89485958,19.18401775,380
70,170,150,14.42151524,22.34361489,390
70,170,160,12.42189603,25.19936708,400
70,170,170,9.95675936,27.66450375,410
70,170,180,7.101007166,29.66412296,420
70,180,0,-3.420201433,-9.396926208,250
70,180,10,-0.05276212,-10.29922885,260
70,180,20,3.420201433,-10.60307379,270
70,180,30,6.893164987,-10.29922885,280
70,180,40,10.2606043,-9.396926208,290
70,180,50,13.42020143,-7.923581868,300
70,180,60,16.27595363,-5.923962655,310
70,180,70,18.7410903,-3.458825986,320
70,180,80,20.74070951,-0.603073792,330
70,180,90,22.21405385,2.556523341,340
70,180,100,23.11635649,5.923962655,350
70,180,110,23.42020143,9.396926208,360
70,180,120,23.11635649,12.86988976,370
70,180,130,22.21405385,16.23732907,380
70,180,140,20.74070951,19.39692621,390
70,180,150,18.7410903,22.2526784,400
70,180,160,16.27595363,24.71781507,410
70,180,170,13.42020143,26.71743428,420
70,180,180,10.2606043,28.19077862,430
80,0,0,19.10129954,108.3288528,80
80,0,10,15.62833599,108.6326978,90
80,0,20,12.15537244,108.3288528,100
80,0,30,8.787933124,107.4265502,110
80,0,40,5.62833599,105.9532058,120
80,0,50,2.772583796,103.9535866,130
80,0,60,0.307447128,101.48845,140
80,0,70,-1.692172086,98.63269777,150
80,0,80,-3.165516426,95.47310064,160
80,0,90,-4.06781907,92.10566132,170
80,0,100,-4.37166401,88.63269777,180
80,0,110,-4.06781907,85.15973422,190
80,0,120,-3.165516426,81.7922949,200
80,0,130,-1.692172086,78.63269777,210
80,0,140,0.307447128,75.77694558,220
80,0,150,2.772583796,73.31180891,230
80,0,160,5.62833599,71.3121897,240
80,0,170,8.787933124,69.83884536,250
80,0,180,12.15537244,68.93654271,260
80,10,0,8.682408883,109.2403877,90
80,10,10,5.20944533,108.9365427,100
80,10,20,1.842006017,108.0342401,110
80,10,30,-1.317591117,106.5608957,120
80,10,40,-4.17334331,104.5612765,130
80,10,50,-6.638479979,102.0961398,140
80,10,60,-8.638099192,99.24038765,150
80,10,70,-10.11144353,96.08079052,160
80,10,80,-11.01374618,92.7133512,170
80,10,90,-11.31759112,89.24038765,180
80,10,100,-11.01374618,85.7674241,190
80,10,110,-10.11144353,82.39998478,200
80,10,120,-8.638099192,79.24038765,210
80,10,130,-6.638479979,76.38463546,220
80,10,140,-4.17334331,73.91949879,230
80,10,150,-1.317591117,71.91987957,240
80,10,160,1.842006017,70.44653523,250
80,10,170,5.20944533,69.54423259,260
80,10,180,8.682408883,69.24038765,270
80,20,0,-1.736481777,108.3288528,100
80,20,10,-5.10392109,107.4265502,110
80,20,20,-8.263518223,105.9532058,120
80,20,30,-11.11927042,103.9535866,130
80,20,40,-13.58440709,101.48845,140
80,20,50,-15.5840263,98.63269777,150
80,20,60,-17.05737064,95.47310064,160
80,20,70,-17.95967328,92.10566132,170
80,20,80,-18.26351822,88.63269777,180
80,20,90,-17.95967328,85.15973422,190
80,20,100,-17.05737064,81.7922949,200
80,20,110,-15.5840263,78.63269777,210
80,20,120,-13.58440709,75.77694558,220
80,20,130,-11.11927042,73.31180891,230
80,20,140,-8.263518223,71.3121897,240
80,20,150,-5.10392109,69.83884536,250
80,20,160,-1.736481777,68.93654271,260
80,20,170,1.736481777,68.63269777,270
80,20,180,5.20944533,68.93654271,280
80,30,0,-11.83879972,105.6219449,110
80,30,10,-14.99839685,104.1486006,120
80,30,20,-17.85414904,102.1489813,130
80,30,30,-20.31928571,99.68384468,140
80,30,40,-22.31890493,96.82809248,150
80,30,50,-23.79224927,93.66849535,160
80,30,60,-24.69455191,90.30105604,170
80,30,70,-24.99839685,86.82809248,180
80,30,80,-24.69455191,83.35512893,190
80,30,90,-23.79224927,79.98768962,200
80,30,100,-22.31890493,76.82809248,210
80,30,110,-20.31928571,73.97234029,220
80,30,120,-17.85414904,71.50720362,230
80,30,130,-14.99839685,69.50758441,240
80,30,140,-11.83879972,68.03424007,250
80,30,150,-8.471360403,67.13193742,260
80,30,160,-4.99839685,66.82809248,270
80,30,170,-1.525433296,67.13193742,280
80,30,180,1.842006017,68.03424007,290
80,40,0,-21.31759112,101.2019119,120
80,40,10,-24.17334331,99.20229266,130
80,40,20,-26.63847998,96.737156,140
80,40,30,-28.63809919,93.8814038,150
80,40,40,-30.11144353,90.72180667,160
80,40,50,-31.01374618,87.35436736,170
80,40,60,-31.31759112,83.8814038,180
80,40,70,-31.01374618,80.40844025,190
80,40,80,-30.11144353,77.04100094,200
80,40,90,-28.63809919,73.8814038,210
80,40,100,-26.63847998,71.02565161,220
80,40,110,-24.17334331,68.56051494,230
80,40,120,-21.31759112,66.56089573,240
80,40,130,-18.15799398,65.08755139,250
80,40,140,-14.79055467,64.18524874,260
80,40,150,-11.31759112,63.8814038,270
80,40,160,-7.844627563,64.18524874,280
80,40,170,-4.47718825,65.08755139,290
80,40,180,-1.317591117,66.56089573,300
80,50,0,-29.8848477,95.20305424,130
80,50,10,-32.34998437,92.73791757,140
80,50,20,-34.34960358,89.88216538,150
80,50,30,-35.82294792,86.72256824,160
80,50,40,-36.72525056,83.35512893,170
80,50,50,-37.0290955,79.88216538,180
80,50,60,-36.72525056,76.40920182,190
80,50,70,-35.82294792,73.04176251,200
80,50,80,-34.34960358,69.88216538,210
80,50,90,-32.34998437,67.02641318,220
80,50,100,-29.8848477,64.56127651,230
80,50,110,-27.0290955,62.5616573,240
80,50,120,-23.86949837,61.08831296,250
80,50,130,-20.50205906,60.18601032,260
80,50,140,-17.0290955,59.88216538,270
80,50,150,-13.55613195,60.18601032,280
80,50,160,-10.18869264,61.08831296,290
80,50,170,-7.029095504,62.5616573,300
80,50,180,-4.17334331,64.56127651,310
80,60,0,-37.2802577,87.80764423,140
80,60,10,-39.27987692,84.95189204,150
80,60,20,-40.75322126,81.7922949,160
80,60,30,-41.6555239,78.42485559,170
80,60,40,-41.95936884,74.95189204,180
80,60,50,-41.6555239,71.47892848,190
80,60,60,-40.75322126,68.11148917,200
80,60,70,-39.27987692,64.95189204,210
80,60,80,-37.2802577,62.09613984,220
80,60,90,-34.81512104,59.63100318,230
80,60,100,-31.95936884,57.63138396,240
80,60,110,-28.79977171,56.15803962,250
80,60,120,-25.43233239,55.25573698,260
80,60,130,-21.95936884,54.95189204,270
80,60,140,-18.48640529,55.25573698,280
80,60,150,-15.11896597,56.15803962,290
80,60,160,-11.95936884,57.63138396,300
80,60,170,-9.103616648,59.63100318,310
80,60,180,-6.638479979,62.09613984,320
80,70,0,-43.27911534,79.24038765,150
80,70,10,-44.75245968,76.08079052,160
80,70,20,-45.65476233,72.7133512,170
80,70,30,-45.95860727,69.24038765,180
80,70,40,-45.65476233,65.7674241,190
80,70,50,-44.75245968,62.39998478,200
80,70,60,-43.27911534,59.24038765,210
80,70,70,-41.27949613,56.38463546,220
80,70,80,-38.81435946,53.91949879,230
80,70,90,-35.95860727,51.91987957,240
80,70,100,-32.79901013,50.44653523,250
80,70,110,-29.43157082,49.54423259,260
80,70,120,-25.95860727,49.24038765,270
80,70,130,-22.48564371,49.54423259,280
80,70,140,-19.1182044,50.44653523,290
80,70,150,-15.95860727,51.91987957,300
80,70,160,-13.10285507,53.91949879,310
80,70,170,-10.63771841,56.38463546,320
80,70,180,-8.638099192,59.24038765,330
80,80,0,-47.69914836,69.76159625,160
80,80,10,-48.60145101,66.39415694,170
80,80,20,-48.90529595,62.92119338,180
80,80,30,-48.60145101,59.44822983,190
80,80,40,-47.69914836,56.08079052,200
80,80,50,-46.22580402,52.92119338,210
80,80,60,-44.22618481,50.06544119,220
80,80,70,-41.76104814,47.60030452,230
80,80,80,-38.90529595,45.60068531,240
80,80,90,-35.74569881,44.12734097,250
80,80,100,-32.3782595,43.22503832,260
80,80,110,-28.90529595,42.92119338,270
80,80,120,-25.43233239,43.22503832,280
80,80,130,-22.06489308,44.12734097,290
80,80,140,-18.90529595,45.60068531,300
80,80,150,-16.04954375,47.60030452,310
80,80,160,-13.58440709,50.06544119,320
80,80,170,-11.58478787,52.92119338,330
80,80,180,-10.11144353,56.08079052,340
80,90,0,-50.4060563,59.65927831,170
80,90,10,-50.70990124,56.18631476,180
80,90,20,-50.4060563,52.7133512,190
80,90,30,-49.50375365,49.34591189,200
80,90,40,-48.03040931,46.18631476,210
80,90,50,-46.0307901,43.33056256,220
80,90,60,-43.56565343,40.86542589,230
80,90,70,-40.70990124,38.86580668,240
80,90,80,-37.5503041,37.39246234,250
80,90,90,-34.18286479,36.4901597,260
80,90,100,-30.70990124,36.18631476,270
80,90,110,-27.23693768,36.4901597,280
80,90,120,-23.86949837,37.39246234,290
80,90,130,-20.70990124,38.86580668,300
80,90,140,-17.85414904,40.86542589,310
80,90,150,-15.38901237,43.33056256,320
80,90,160,-13.38939316,46.18631476,330
80,90,170,-11.91604882,49.34591189,340
80,90,180,-11.01374618,52.7133512,350
80,100,0,-51.31759112,49.24038765,180
80,100,10,-51.01374618,45.7674241,190
80,100,20,-50.11144353,42.39998478,200
80,100,30,-48.63809919,39.24038765,210
80,100,40,-46.63847998,36.38463546,220
80,100,50,-44.17334331,33.91949879,230
